,dst_dst,dst_dst_delta_1h,dst_dst_delta_3h,dst_dst_delta_6h,dst_dst_negative_flag,dst_dst_recovery_flag,dst_dst_min_6h,dst_dst_mean_6h,dst_dst_slope_6h,dst_dst_neg_frac_6h,kp_kp,kp_kp_delta_1h,kp_kp_delta_3h,kp_kp_delta_6h,kp_kp_ge5_flag,kp_kp_entered_storm,kp_kp_max_6h,kp_kp_mean_6h,kp_kp_ge5_frac_6h,kp_kp_slope_6h,sunspot_ssn,sunspot_log_ssn,sunspot_ssn_slope_27d,sunspot_ssn_anomaly_81d,sunspot_ssn_mean_1944h,sunspot_ssn_std_1944h,sunspot_ssn_trend_1296h,sunspot_ssn_anomaly_frac_1944h,cme_hours_since_last_cme,cme_last_cme_v_med,cme_effective_width,cme_cme_overtaking_flag,cme_cme_influence_exp,cme_last_cme_shock_proxy,cme_min_hours_since_last_cme_6h,cme_max_last_cme_v_med_12h,cme_mean_cme_influence_exp_12h,cme_max_last_cme_shock_proxy_6h,imf_solar_wind_density,imf_solar_wind_speed,imf_solar_wind_temperature,imf_solar_wind_density_source_id,imf_solar_wind_speed_source_id,imf_solar_wind_temperature_source_id,imf_solar_wind_bx_gse,imf_solar_wind_by_gse,imf_solar_wind_bz_gse,imf_solar_wind_bt,imf_solar_wind_bx_gse_source_id,imf_solar_wind_by_gse_source_id,imf_solar_wind_bz_gse_source_id,imf_solar_wind_bt_source_id,imf_solar_wind_bx_gse_missing_flag,imf_solar_wind_by_gse_missing_flag,imf_solar_wind_bz_gse_missing_flag,imf_solar_wind_bt_missing_flag,imf_solar_wind_speed_missing_flag,imf_solar_wind_density_missing_flag,imf_solar_wind_temperature_missing_flag,imf_solar_wind_clock_angle,imf_solar_wind_newell_dphi_dt,imf_solar_wind_ey,imf_solar_wind_dynamic_pressure,imf_solar_wind_delta_bz,imf_solar_wind_bz_min_6h,imf_solar_wind_bz_south_frac_6h,imf_solar_wind_newell_int_6h,imf_solar_wind_ey_mean_6h,imf_solar_wind_pdyn_max_6h,radio_flux_f107,radio_flux_log_f107,radio_flux_df107_24h,radio_flux_f107_anomaly_27d,radio_flux_f107_mean_24h,radio_flux_f107_delta_24h,radio_flux_f107_std_72h,radio_flux_log_f107_mean_24h,radio_flux_f107_anomaly_72h
imf_solar_wind_by_gse,-0.028763437769849052,-0.0013063311797354403,-0.004274331543528739,-0.0054630758557531875,0.019795451732947618,0.01780628727130059,-0.027025159769639026,-0.02831687393077162,-0.005273329825412422,0.02041346971844837,0.03619887023539962,-0.0026810109184628493,-0.0012598804354328123,-0.0009908370278910944,0.03167511185539004,0.00900650413572493,0.03541683768032935,0.03906693033514711,0.03468618869788878,0.0006831752264941307,-0.013361720568166938,-0.008375976474087594,-0.004843384121983149,,-0.017845875184158772,-0.016137333499774906,-0.011376148574395215,-0.016273453235009415,0.0076694882149678945,-0.018910825662046514,-0.003930347781915882,-0.022502991236035694,-0.009329519884019026,-0.022993974253314085,0.009102469841248656,-0.01864635984299537,-0.010594860660705611,-0.024218622443569107,0.015180568646165701,0.017195745159724735,0.0670232845629755,0.05537773631251901,0.11208473220655273,0.06044161545396137,-0.46117122743010663,1.0,-0.23422719371868897,0.020424045143372288,0.13934582654325703,0.13934582654325703,0.13934582654325703,0.13837278872374392,-0.13911674475148014,-0.13911674475148014,-0.13911674475148014,-0.00034252933212219514,-0.0022808907516420765,-0.014671682184693736,-0.009260500740154259,0.6900876611381438,0.2571670750780888,0.24660281387008404,0.021989853205399465,0.024477215546001237,-0.32539955298741713,0.2930242460026381,0.14901075537052275,0.3472684591081105,0.021195242240387383,-0.01362389941032231,-0.01350689245914484,0.0025534422959565687,,-0.01443462586399804,0.0025534422959565704,-0.006078409546641013,-0.014385977432369154,0.004596046247897861
imf_solar_wind_bz_gse,0.03239141819596396,0.006350708200146318,0.018215478245582083,0.02782460587060814,-0.020960330641443207,-0.00740368093003941,0.026831797098002836,0.025993336360020103,0.02539939243848912,-0.019447886248586888,-0.049145724198500364,-0.023471511958952265,-0.029294874495646717,-0.027903466669495523,-0.02778536054347857,-0.019957804406015262,-0.03663917680788412,-0.03786315714568117,-0.019623756184886227,-0.02617019189096683,0.006218055114624955,0.0024467641834190466,0.0014044427998947367,,0.005906717821187899,0.004481568952463074,0.006853069555694434,-0.009702135118048388,-0.003016679053184516,0.006434033676744326,-0.001449223740164527,0.007942386582345161,0.0018945412856500386,0.007794267649114659,-0.0037259294282832745,0.0026397249073354142,-0.0008430841032067042,0.007148243951431059,-0.006908054586034751,-0.011674144611816,-0.05359312475657192,-0.024767929132216992,-0.05012478671429901,-0.0269950625346423,0.29335387966850174,-0.23422719371868897,1.0,-0.01124784415686581,-0.06164154251911122,-0.06164154251911122,-0.06164154251911122,-0.061211126163042244,0.0616007396225311,0.0616007396225311,0.0616007396225311,0.00015167160674174938,0.0010099758842858318,0.006645210107298804,0.004100539413048837,-0.2431210452813255,-0.5458937940562533,-0.9691835673844431,-0.014086564076860462,0.37814152081700775,0.4956917728541977,-0.3482429738963824,-0.07968173493934597,-0.6891186264841614,-0.01097456554858107,0.004953356901892101,0.0043382165997250055,-0.0007085727811319859,,0.0050752849399333015,-0.0007085727811319859,0.002486819826733824,0.004399946311886698,-0.00030427596320046357
imf_solar_wind_bt,-0.2882739070035259,-0.07594392649283853,-0.13136010490355796,-0.17474432285423674,0.004248158538714853,0.155088562885522,-0.336923885732938,-0.24497479828953472,-0.158164709178155,-0.022167567001948215,0.5635396333664835,0.04277656543184471,0.09673679691219274,0.1693776703067282,0.3958937012521332,0.11674616416719416,0.5631501642069628,0.546087567925304,0.4177503786263091,0.14398226659744284,0.2564902974250851,0.26653863377562903,0.014105856501023141,,0.29095220501368185,0.3033327734393402,0.019485371058429495,0.07312765295286561,-0.11598347991192665,-0.030286415354722332,0.025446672652356516,0.032463799771468904,0.13243764937764121,-0.05032716952057501,-0.12138974869050327,-0.03309814516421917,0.13941843891145156,-0.05282596375132064,0.19832932801570494,0.1541982612261696,0.25017227402944375,0.15405825320430042,-0.029365036042504636,0.1413121023418215,0.004685011639709142,0.020424045143372288,-0.01124784415686581,1.0,-0.008170999645392623,-0.008170999645392623,-0.008170999645392623,-0.005185051833939602,0.008203701848204752,0.008203701848204752,0.008203701848204752,-0.02912752930979046,0.043227838270618275,-0.17252444132295858,-0.16216260709280556,0.0010462072669931357,0.022832448359193885,0.014105912385802142,0.4895749149946324,0.0010471976094166425,-0.044378165954495286,-0.005864536657054677,-0.006826424735582562,0.021647419584418248,0.5381206266312001,0.2832772743160908,0.3007206500505991,-0.004910002913588916,,0.29056133840180476,-0.004910002913588922,0.15836586206947223,0.30382046046689537,-0.01598688832693934
imf_solar_wind_bx_gse_source_id,-0.0006125759355342514,-0.00010202920108363741,-8.397673354730238e-05,1.1506615647502743e-05,0.013370914328093985,-0.006981425083999016,0.0006314851866958959,-0.0006181219048761117,1.7313376180050053e-06,0.015644047134684532,0.020263885053976312,-0.00025497695360444434,-0.0005556634947445249,-0.0008203258877321486,-0.00022667787415692124,0.003834356477117119,0.021987865330690463,0.02185994702925462,-0.00026789138065837025,-0.0007366995655147459,-0.10755588145497263,-0.053289337672333785,-0.010846190994791595,,-0.11831586007712994,-0.09117828407854511,-0.00600371429641702,-0.02035309908301642,0.051980169560737546,-0.08343128940938838,0.011257124222230748,0.029381820458363524,-0.05518936152626662,-0.05607991060176753,0.05391028422859145,-0.08335328428953025,-0.05864583992621144,-0.0570065984600789,0.11200311243706228,0.055575403220553266,0.3117195020643716,0.399445876537207,0.8103036775953617,0.4365930120947471,-0.14434461690934386,0.13934582654325703,-0.06164154251911122,-0.008170999645392623,1.0,1.0,1.0,0.9930174249172565,-0.9993214818967788,-0.9993214818967788,-0.9993214818967788,-0.0024605012170242405,-0.016384390894478358,-0.10591046999500091,-0.0665212325036002,0.23594721661204945,0.7323096677400455,0.07534005349245768,0.13265067235591443,0.0011762389080570853,-0.6522568963034235,0.8348134514260157,0.9971946781072525,0.09919966426127316,0.11549038544432759,-0.12304603858467449,-0.1334275696901842,-0.0002896168416470686,,-0.12563832586406018,-0.00028961684164706864,-0.045895363302764336,-0.13400149140082954,-0.0009527701646931321
imf_solar_wind_by_gse_source_id,-0.0006125759355342514,-0.00010202920108363741,-8.397673354730238e-05,1.1506615647502743e-05,0.013370914328093985,-0.006981425083999016,0.0006314851866958959,-0.0006181219048761117,1.7313376180050053e-06,0.015644047134684532,0.020263885053976312,-0.00025497695360444434,-0.0005556634947445249,-0.0008203258877321486,-0.00022667787415692124,0.003834356477117119,0.021987865330690463,0.02185994702925462,-0.00026789138065837025,-0.0007366995655147459,-0.10755588145497263,-0.053289337672333785,-0.010846190994791595,,-0.11831586007712994,-0.09117828407854511,-0.00600371429641702,-0.02035309908301642,0.051980169560737546,-0.08343128940938838,0.011257124222230748,0.029381820458363524,-0.05518936152626662,-0.05607991060176753,0.05391028422859145,-0.08335328428953025,-0.05864583992621144,-0.0570065984600789,0.11200311243706228,0.055575403220553266,0.3117195020643716,0.399445876537207,0.8103036775953617,0.4365930120947471,-0.14434461690934386,0.13934582654325703,-0.06164154251911122,-0.008170999645392623,1.0,1.0,1.0,0.9930174249172565,-0.9993214818967788,-0.9993214818967788,-0.9993214818967788,-0.0024605012170242405,-0.016384390894478358,-0.10591046999500091,-0.0665212325036002,0.23594721661204945,0.7323096677400455,0.07534005349245768,0.13265067235591443,0.0011762389080570853,-0.6522568963034235,0.8348134514260157,0.9971946781072525,0.09919966426127316,0.11549038544432759,-0.12304603858467449,-0.1334275696901842,-0.0002896168416470686,,-0.12563832586406018,-0.00028961684164706864,-0.045895363302764336,-0.13400149140082954,-0.0009527701646931321
imf_solar_wind_bz_gse_source_id,-0.0006125759355342514,-0.00010202920108363741,-8.397673354730238e-05,1.1506615647502743e-05,0.013370914328093985,-0.006981425083999016,0.0006314851866958959,-0.0006181219048761117,1.7313376180050053e-06,0.015644047134684532,0.020263885053976312,-0.00025497695360444434,-0.0005556634947445249,-0.0008203258877321486,-0.00022667787415692124,0.003834356477117119,0.021987865330690463,0.02185994702925462,-0.00026789138065837025,-0.0007366995655147459,-0.10755588145497263,-0.053289337672333785,-0.010846190994791595,,-0.11831586007712994,-0.09117828407854511,-0.00600371429641702,-0.02035309908301642,0.051980169560737546,-0.08343128940938838,0.011257124222230748,0.029381820458363524,-0.05518936152626662,-0.05607991060176753,0.05391028422859145,-0.08335328428953025,-0.05864583992621144,-0.0570065984600789,0.11200311243706228,0.055575403220553266,0.3117195020643716,0.399445876537207,0.8103036775953617,0.4365930120947471,-0.14434461690934386,0.13934582654325703,-0.06164154251911122,-0.008170999645392623,1.0,1.0,1.0,0.9930174249172565,-0.9993214818967788,-0.9993214818967788,-0.9993214818967788,-0.0024605012170242405,-0.016384390894478358,-0.10591046999500091,-0.0665212325036002,0.23594721661204945,0.7323096677400455,0.07534005349245768,0.13265067235591443,0.0011762389080570853,-0.6522568963034235,0.8348134514260157,0.9971946781072525,0.09919966426127316,0.11549038544432759,-0.12304603858467449,-0.1334275696901842,-0.0002896168416470686,,-0.12563832586406018,-0.00028961684164706864,-0.045895363302764336,-0.13400149140082954,-0.0009527701646931321
imf_solar_wind_bt_source_id,-0.0009826562292793296,-0.00034095019991394024,-0.0003900662933832482,-0.000500492890285829,0.013510464063707189,-0.006403631667083341,0.00024704799431247705,-0.0008541155744566649,-0.0004324583429313047,0.015421153187938757,0.02070660863464907,-0.0005896876517121761,-0.0008754287103971531,-0.0012217008891510423,0.00015477096916748648,0.00395333620782159,0.02282931803847284,0.02252126390930808,0.00018291069991038558,-0.0011377165877549233,-0.10766653914625673,-0.05349596080163845,-0.011724802028134557,,-0.11754943227134447,-0.09058390753874929,-0.0070190137274012635,-0.02222445202722066,0.052491595230876535,-0.08374995269913803,0.010803150215399524,0.02680022103318623,-0.055809578282334474,-0.05512633161686568,0.054417259750712745,-0.08361569009730083,-0.05931204573273292,-0.056068833619947425,0.11362286745746865,0.06093335232744992,0.31097681411746303,0.3989905677235755,0.8135891306399187,0.43704699526995633,-0.14333647479582973,0.13837278872374392,-0.061211126163042244,-0.005185051833939602,0.9930174249172565,0.9930174249172565,0.9930174249172565,1.0,-0.9923440996212054,-0.9923440996212054,-0.9923440996212054,-0.10460178041848538,-0.030755864988747827,-0.1075878084407974,-0.06958580228429706,0.23429944378619652,0.7271965562307815,0.07481398183903587,0.13268165113077618,0.001167688325399095,-0.647702843276973,0.8289850793577122,0.9902331829845992,0.09850666599383599,0.11523551564622853,-0.12254792949041847,-0.13304831286409835,-0.00015655071236448528,,-0.12519239770404275,-0.000156550712364485,-0.04553078266130101,-0.13366942315494632,-0.0006157276692352986
imf_solar_wind_bx_gse_missing_flag,0.0005328856540079226,4.164490702872449e-05,2.9206857036487197e-05,-2.6396235123876253e-05,-0.013200970556664951,0.007027899669468327,-0.000706095808583511,0.0005472331841027971,-1.4221092857460184e-05,-0.015611084317245583,-0.02034362022937442,0.00033952510814113843,0.0005553549571839724,0.0007044896267793922,0.0002632951340603424,-0.003817645854399835,-0.022064660165472687,-0.02194108123179579,0.0003111662187869547,0.0006652895435002836,0.10766562901487323,0.053336764217375314,0.010854701740228925,,0.11840662392587008,0.09126885719983599,0.006032875210228727,0.020549546603208447,-0.05189640535341372,0.08348415730713109,-0.011229671192768097,-0.029521311342670206,0.05505282366954214,0.05605804116520098,-0.053767358016756694,0.0834154170879975,0.05857039559297055,0.056988701446980976,-0.11206189824332628,-0.05568986131450103,-0.3115531532601266,-0.39906519835584664,-0.809767860842305,-0.43638013062631087,0.14351625362252277,-0.13911674475148014,0.0616007396225311,0.008203701848204752,-0.9993214818967788,-0.9993214818967788,-0.9993214818967788,-0.9923440996212054,1.0,1.0,1.0,0.0024621718451944444,0.01639551554858975,0.1059824993742161,0.06656639901039474,-0.23503081383085592,-0.7326944887697044,-0.07527678989214087,-0.1325748515509601,-0.0009521570668035921,0.652444434687033,-0.8355476131097025,-0.9978863511009264,-0.09931189815904702,-0.11549696515519986,0.12317021859314194,0.13358241091853612,0.0003009502419359142,,0.12576196374363335,0.0003009502419359134,0.04594599203962217,0.13415165550881666,0.0009661905847052711
imf_solar_wind_by_gse_missing_flag,0.0005328856540079226,4.164490702872449e-05,2.9206857036487197e-05,-2.6396235123876253e-05,-0.013200970556664951,0.007027899669468327,-0.000706095808583511,0.0005472331841027971,-1.4221092857460184e-05,-0.015611084317245583,-0.02034362022937442,0.00033952510814113843,0.0005553549571839724,0.0007044896267793922,0.0002632951340603424,-0.003817645854399835,-0.022064660165472687,-0.02194108123179579,0.0003111662187869547,0.0006652895435002836,0.10766562901487323,0.053336764217375314,0.010854701740228925,,0.11840662392587008,0.09126885719983599,0.006032875210228727,0.020549546603208447,-0.05189640535341372,0.08348415730713109,-0.011229671192768097,-0.029521311342670206,0.05505282366954214,0.05605804116520098,-0.053767358016756694,0.0834154170879975,0.05857039559297055,0.056988701446980976,-0.11206189824332628,-0.05568986131450103,-0.3115531532601266,-0.39906519835584664,-0.809767860842305,-0.43638013062631087,0.14351625362252277,-0.13911674475148014,0.0616007396225311,0.008203701848204752,-0.9993214818967788,-0.9993214818967788,-0.9993214818967788,-0.9923440996212054,1.0,1.0,1.0,0.0024621718451944444,0.01639551554858975,0.1059824993742161,0.06656639901039474,-0.23503081383085592,-0.7326944887697044,-0.07527678989214087,-0.1325748515509601,-0.0009521570668035921,0.652444434687033,-0.8355476131097025,-0.9978863511009264,-0.09931189815904702,-0.11549696515519986,0.12317021859314194,0.13358241091853612,0.0003009502419359142,,0.12576196374363335,0.0003009502419359134,0.04594599203962217,0.13415165550881666,0.0009661905847052711
imf_solar_wind_bz_gse_missing_flag,0.0005328856540079226,4.164490702872449e-05,2.9206857036487197e-05,-2.6396235123876253e-05,-0.013200970556664951,0.007027899669468327,-0.000706095808583511,0.0005472331841027971,-1.4221092857460184e-05,-0.015611084317245583,-0.02034362022937442,0.00033952510814113843,0.0005553549571839724,0.0007044896267793922,0.0002632951340603424,-0.003817645854399835,-0.022064660165472687,-0.02194108123179579,0.0003111662187869547,0.0006652895435002836,0.10766562901487323,0.053336764217375314,0.010854701740228925,,0.11840662392587008,0.09126885719983599,0.006032875210228727,0.020549546603208447,-0.05189640535341372,0.08348415730713109,-0.011229671192768097,-0.029521311342670206,0.05505282366954214,0.05605804116520098,-0.053767358016756694,0.0834154170879975,0.05857039559297055,0.056988701446980976,-0.11206189824332628,-0.05568986131450103,-0.3115531532601266,-0.39906519835584664,-0.809767860842305,-0.43638013062631087,0.14351625362252277,-0.13911674475148014,0.0616007396225311,0.008203701848204752,-0.9993214818967788,-0.9993214818967788,-0.9993214818967788,-0.9923440996212054,1.0,1.0,1.0,0.0024621718451944444,0.01639551554858975,0.1059824993742161,0.06656639901039474,-0.23503081383085592,-0.7326944887697044,-0.07527678989214087,-0.1325748515509601,-0.0009521570668035921,0.652444434687033,-0.8355476131097025,-0.9978863511009264,-0.09931189815904702,-0.11549696515519986,0.12317021859314194,0.13358241091853612,0.0003009502419359142,,0.12576196374363335,0.0003009502419359134,0.04594599203962217,0.13415165550881666,0.0009661905847052711
imf_solar_wind_bt_missing_flag,0.0028702823678436306,0.0014661507015993472,0.0028879098672034624,0.004691886074881913,9.765855357113193e-05,-0.003866474276654543,0.00242170763986353,0.0016057080429474034,0.004609451937989248,0.0035606702438714124,-0.004703379149461791,0.0008243667061412065,0.0007930363847296187,0.00087132885881272,-0.002787990135547635,-0.001079391523911552,-0.0072176381804557235,-0.005437168995085571,-0.0032948894083844106,0.0010347953674293764,0.005768165305048703,0.0038141037424596954,0.008971709936198525,,-6.858244491244121e-05,0.00048484266973297625,0.008299537966496072,0.012160908445212927,-0.007196939724672409,0.008332695701623163,0.004681925632285995,0.021720852581843808,0.008990964683195586,-0.005240040637096153,-0.007811180086649886,0.007861461370190965,0.00949410673610257,-0.0056354864695227136,-0.020459191000857403,-0.053130647387993835,-0.013514492951238305,-0.019306884325317013,-0.07294127319029008,-0.029517318674637565,0.00035336167899716026,-0.00034252933212219514,0.00015167160674174938,-0.02912752930979046,-0.0024605012170242405,-0.0024605012170242405,-0.0024605012170242405,-0.10460178041848538,0.0024621718451944444,0.0024621718451944444,0.0024621718451944444,1.0,0.1307094046352064,0.020607404549927186,0.032508962571162675,-0.0005786862525674701,-0.0018040197413779027,-0.0001853443926690468,-0.00954426178597024,-4.172819204300837e-07,0.001607666401272789,-0.002059752626046381,-0.0024645482849334393,-0.00024166454729455613,-0.004904505945901447,0.0019445570549400267,0.0035494797289946202,-0.0009061343182742357,,0.0023763047254054723,-0.0009061343182742355,-0.0008641073865285382,0.003841538475921211,-0.00197829329809095
imf_solar_wind_speed_missing_flag,-0.05879250814103252,-0.009069815199793793,-0.01648686930284242,-0.02138345590093974,0.027426749893652097,0.014896381663250748,-0.05956775653394531,-0.0545015400810969,-0.019640170771039203,0.03162850987226266,0.01008178351839627,0.0005414639954300351,0.0008653801044744454,0.0031025582351172157,0.050140792951331475,0.003560401384299159,0.006812943873629382,0.01007367984240321,0.057153588854811775,0.0022054684413605917,0.04392434595619353,0.03797044626661659,0.028067328901691332,,0.022308395230304385,0.019548559966471063,0.04647470403047619,0.01759790071132701,-0.015347745613457971,0.00492162016277354,0.03906825423097089,0.025896891418386234,0.015409684843493303,-0.0036835858759563327,-0.013929584725340609,0.007595120700739412,0.018751389315989388,-0.003837351707875953,-0.15399641856168528,-0.402188332734547,-0.10050246711297052,-0.1443121297705103,-0.5562282578686837,-0.22301128862704803,0.0023530229677434086,-0.0022808907516420765,0.0010099758842858318,0.043227838270618275,-0.016384390894478358,-0.016384390894478358,-0.016384390894478358,-0.030755864988747827,0.01639551554858975,0.01639551554858975,0.01639551554858975,0.1307094046352064,1.0,0.15443817099185542,0.2463031768629863,-0.0038534513625614972,-0.012012903882989668,-0.001234201779124515,-0.0782537786711957,-2.7786656028537644e-06,0.010705393910850953,-0.013715820149801543,-0.016411340177064443,-0.0016092357040163856,-0.08001242442691386,0.05322311740654256,0.04736346544047853,-0.0001098899441328471,,0.054430148844890086,-0.00010988994413284296,0.060477869764041715,0.0486901434208172,0.014976019417391913
imf_solar_wind_density_missing_flag,0.19140794209723466,0.0033935736905621595,0.00810147867702024,0.012904356271730902,-0.18579770632821438,-0.08433258175703427,0.1997792268696912,0.1966860867014087,0.011276764326885066,-0.20813630774609962,-0.31024698267329015,0.00621566526492883,0.007889355395419937,0.009595327556092775,-0.07143344707045429,-0.029519420314728307,-0.33292280909283983,-0.33434734002478106,-0.08435858016396428,0.008832677165202167,-0.14596368972221083,-0.09658527381241873,0.016661804801957378,,-0.18303683312188046,-0.21569478899106911,0.03020897091725581,0.022192899917416287,-0.004432295524475836,-0.06212642426018456,0.03905015320410979,0.007973203791385915,-0.00036060151784929003,-0.04998979028219636,-0.002546814466886024,-0.05105834203556963,0.00036487616709445636,-0.04297014365864104,-0.9970963675552363,-0.45313872338228334,-0.35184638747817093,-0.9344163370209487,-0.17835974489948409,-0.6055964062988985,0.01532229415578709,-0.014671682184693736,0.006645210107298804,-0.17252444132295858,-0.10591046999500091,-0.10591046999500091,-0.10591046999500091,-0.1075878084407974,0.1059824993742161,0.1059824993742161,0.1059824993742161,0.020607404549927186,0.15443817099185542,1.0,0.6261949449858752,-0.02489175790369117,-0.0777120116450122,-0.008056054805181196,-0.5062676904500418,2.1465112479023713e-05,0.06925921204875116,-0.08873535192523588,-0.10576511826157894,-0.010635710437505828,-0.5314556105645442,-0.15481404800872572,-0.14891636557803034,0.00738430027071784,,-0.1595383477289676,0.007384300270717843,-0.0699438768854949,-0.15075436643782084,0.014546496941930845
imf_solar_wind_temperature_missing_flag,0.18834236430198684,0.0032508331839284804,0.006943440218683648,0.011464388532221625,-0.21563604354467955,-0.07796118571397946,0.1986139835587874,0.19392983287636403,0.009709139864127051,-0.24261749340028374,-0.297545796826757,0.00818555043325597,0.00891078530512212,0.009089741119643448,-0.05192454785313693,-0.02325611596901101,-0.32565968605650136,-0.3212733995719322,-0.06281749926537102,0.008550886086832576,-0.13844045083485285,-0.1830754952803244,0.011759198512910999,,-0.17052630000766017,-0.20510114871669366,0.013616461933211232,-0.05349608406465958,0.09961204266899715,0.06911535424987225,0.010469028350936426,0.005361246876472677,-0.11117185492620155,0.09002241481504586,0.10401384049651792,0.06468345838819968,-0.11834686614564538,0.08747435419545989,-0.6243798577854673,-0.4864262636465521,-0.4080437304666941,-0.5855350172826416,-0.19897470991349714,-0.9054340730290072,0.009553360203113828,-0.009260500740154259,0.004100539413048837,-0.16216260709280556,-0.0665212325036002,-0.0665212325036002,-0.0665212325036002,-0.06958580228429706,0.06656639901039474,0.06656639901039474,0.06656639901039474,0.032508962571162675,0.2463031768629863,0.6261949449858752,1.0,-0.015645154933202548,-0.04877283369216128,-0.005010904832181891,-0.3172020023256418,-1.1281485030944032e-05,0.043464294887296355,-0.05568673666532158,-0.06663064758678881,-0.006533556426320622,-0.34575476991690735,-0.13479487415477637,-0.1630593460956957,0.0012240021437491557,,-0.13783858736651386,0.0012240021437491557,-0.04299324059407921,-0.16419284461985037,0.008968641804761028
imf_solar_wind_clock_angle,-0.02596789247702431,-0.0018339256054796089,-0.002721349454230886,-0.0032350208902242688,0.02032835733987031,0.010226126287543942,-0.023876875182624255,-0.026190485405715003,-0.0024831080074422286,0.023904199230380053,0.035001061560508674,0.0002021198236157964,0.0018440924785243014,0.001761845227982407,0.01713605337899662,0.008554123594211963,0.03391602257036761,0.03651975204624357,0.01770307289228914,0.0015672851613473821,-0.022218204471105205,-0.009476366743244414,-0.009460406627638878,,-0.028827215338224445,-0.02430596638184291,-0.014268678471456643,-0.011365640797042947,0.009443258452322379,-0.029243741567955176,-0.003392382150369282,-0.01652836371272678,-0.011009884032356594,-0.02940378681921712,0.01093124884809547,-0.0292430101332394,-0.010234323787008491,-0.030062884350935393,0.025890956422780765,0.02721155923201711,0.10468920894379606,0.09451874131247234,0.19121932971081618,0.10298436469698152,-0.4321317622730526,0.6900876611381438,-0.2431210452813255,0.0010462072669931357,0.23594721661204945,0.23594721661204945,0.23594721661204945,0.23429944378619652,-0.23503081383085592,-0.23503081383085592,-0.23503081383085592,-0.0005786862525674701,-0.0038534513625614972,-0.02489175790369117,-0.015645154933202548,1.0,0.34336960180591203,0.2577255760403968,0.038552033507816164,-0.028146078035298214,-0.3030561170040403,0.382111910090659,0.24452612507388885,0.2938821463799135,0.03440760653324783,-0.024991909028346738,-0.02556107150103651,0.0027415853751156937,,-0.026026362605540594,0.002741585375115694,-0.010630440900919547,-0.026437303979213015,0.0049105344093983315
imf_solar_wind_newell_dphi_dt,-0.03845884093482686,-0.003222733870236705,-0.009853859269582817,-0.014269153769565605,0.030591415988239327,0.013223540107591435,-0.03684941148236343,-0.03615999089900826,-0.013020103647227593,0.033486017065497656,0.08078568880351611,0.01408659903905579,0.017993741648121144,0.018000168557896653,0.03518898747808361,0.021291780108234164,0.07439555048982509,0.07700821245281929,0.03268581534259555,0.01692357943325643,-0.07988123188756668,-0.04080399350843116,-0.0106753650091584,,-0.08539562923467929,-0.06661092957266203,-0.010542058720239892,-0.0045075588984042295,0.035786004481653366,-0.06715621087150246,0.016699990305943962,0.0077312564907175705,-0.03723587693195719,-0.05162895591468733,0.037296962147595356,-0.06515977914152325,-0.03845526369651274,-0.05214632267403228,0.08144856872999026,0.09173226958069758,0.32277646610743044,0.29267744349807967,0.5937228666876871,0.31992579772830115,-0.28953098102325625,0.2571670750780888,-0.5458937940562533,0.022832448359193885,0.7323096677400455,0.7323096677400455,0.7323096677400455,0.7271965562307815,-0.7326944887697044,-0.7326944887697044,-0.7326944887697044,-0.0018040197413779027,-0.012012903882989668,-0.0777120116450122,-0.04877283369216128,0.34336960180591203,1.0,0.6057227168081342,0.13168333823172607,-0.21002908359697495,-0.7586235158459836,0.7919014288743745,0.7475753196151421,0.4568041755274953,0.11633903473984357,-0.08866549283213013,-0.09549450033835681,0.000322977193745719,,-0.09052534492256478,0.00032297719374572043,-0.03291904733376353,-0.09590723870684457,-5.834527578560769e-05
imf_solar_wind_ey,-0.03558005089238494,-0.0053934469086861165,-0.017644939059422056,-0.02722021128704289,0.019094353486474275,0.010758382932075624,-0.03029997116003008,-0.029613896362071453,-0.025007164200436298,0.018122149481247348,0.052099638264001435,0.02308518329314096,0.0290376612254489,0.027797348748091078,0.03501984354647249,0.022311660210791937,0.039527765770489366,0.04113158631991988,0.026540880878024125,0.026059445819884647,-0.007989909696131631,-0.003893009101483639,-0.0012661557791408822,,-0.007320854796153515,-0.005638648481910797,-0.007087696029106139,0.010826450788030614,0.0028615060316338416,-0.007435181437157436,0.0032386221545031946,-0.009763344126526671,-0.0017205633808720971,-0.009235458754666205,0.003607602299246761,-0.003755673105208843,0.0012108752768573282,-0.008614593954477116,0.008300810806871011,0.018163114455073025,0.0741741650250827,0.030169760455329188,0.06115331946468589,0.03294149577266158,-0.29683745887107565,0.24660281387008404,-0.9691835673844431,0.014105912385802142,0.07534005349245768,0.07534005349245768,0.07534005349245768,0.07481398183903587,-0.07527678989214087,-0.07527678989214087,-0.07527678989214087,-0.0001853443926690468,-0.001234201779124515,-0.008056054805181196,-0.005010904832181891,0.2577255760403968,0.6057227168081342,1.0,0.019027482887095565,-0.37785236502370634,-0.492240044296455,0.3489479045672652,0.0929252792535249,0.7049242122509586,0.015712105581412214,-0.0064626310734484625,-0.005891482110711889,0.0007878269798122998,,-0.006607182330795642,0.0007878269798123001,-0.003255901478893571,-0.005955825597257978,0.00035375081701352786
